#{"t_start": 1524091982.1451426, "env_id": "HalfCheetah-v2"}
r,l,t
1069.65227,1000,424.85701
1079.410348,1000,426.235984
1134.148306,1000,427.627478
1072.492427,1000,430.285664
1157.515532,1000,431.659157
1168.380145,1000,434.458133
1089.30899,1000,435.833788
1153.133078,1000,438.54266
1289.269511,1000,439.91475
1109.187271,1000,442.752738
1181.382072,1000,444.130353
1175.829285,1000,446.800176
1202.751802,1000,448.167677
1354.957534,1000,450.978599
1234.089569,1000,452.355979
1196.720887,1000,455.005648
1120.544063,1000,456.375903
1156.137045,1000,459.217422
1150.918971,1000,460.582987
1415.726632,1000,463.281414
1227.654258,1000,464.661574
1618.226178,1000,467.571787
1111.43705,1000,468.959249
1176.230951,1000,471.747844
1302.387991,1000,473.145182
1202.622789,1000,476.067216
1356.915702,1000,477.5224
1311.682984,1000,480.295758
1236.415531,1000,481.703753
1355.460862,1000,484.572424
1487.898535,1000,485.947888
1180.994391,1000,488.666841
1182.631163,1000,490.07439
1349.984226,1000,492.917704
1255.084559,1000,494.285426
1546.700599,1000,496.935381
1628.234278,1000,498.305813
1492.513327,1000,501.110515
1684.545267,1000,502.48163
1281.823305,1000,505.145883
1455.86089,1000,506.514193
1330.842084,1000,509.360625
1312.474012,1000,510.73121
1442.380113,1000,513.477223
1514.074992,1000,514.959547
1519.324957,1000,516.392363
1609.723702,1000,519.270237
1506.975932,1000,520.621815
1911.853281,1000,523.3731
1427.256774,1000,524.760172
1739.117642,1000,527.666455
1335.617637,1000,529.046321
1924.210272,1000,531.838872
1557.123215,1000,533.377459
1440.773949,1000,536.487054
1535.521998,1000,537.991646
1445.817225,1000,540.903711
1278.451133,1000,542.29928
1563.211621,1000,545.160304
1223.622952,1000,546.542215
1829.827491,1000,549.302141
1685.529949,1000,550.701524
1560.87063,1000,553.549075
2013.255258,1000,554.926523
1989.645541,1000,557.701222
1401.340332,1000,559.170837
2139.29643,1000,562.170766
1908.919662,1000,563.584155
1334.938931,1000,566.3795
1762.203506,1000,567.80996
1551.244443,1000,570.693599
2091.436826,1000,572.129605
2079.626107,1000,575.070181
1830.130621,1000,576.529511
2137.416337,1000,579.454456
1456.217793,1000,580.872014
1579.819944,1000,583.611154
1332.039121,1000,584.970811
1419.315189,1000,587.777147
2108.504617,1000,589.14748
2176.223145,1000,591.794733
2244.204171,1000,593.146552
2196.30361,1000,595.952811
2134.53833,1000,597.333453
2198.369415,1000,599.99574
1696.072108,1000,601.364301
1481.804567,1000,604.177987
1782.672659,1000,605.546351
1396.755741,1000,606.915596
1619.264433,1000,609.580724
2345.244964,1000,610.960751
2345.84795,1000,613.790923
1377.250655,1000,615.201165
1950.017964,1000,617.885477
1411.160413,1000,619.260962
2348.957326,1000,622.118229
2362.861249,1000,623.494465
1400.340847,1000,626.218422
2159.377039,1000,627.61202
1425.546096,1000,630.496752
1503.095028,1000,631.889804
2263.893934,1000,634.640907
2438.744,1000,636.053047
1511.133706,1000,638.962298
2505.463161,1000,640.380081
1761.279691,1000,643.065235
1440.784234,1000,644.435961
1807.993812,1000,647.233496
1357.666464,1000,648.611691
2299.979142,1000,651.418282
2460.659042,1000,652.799779
2418.060047,1000,655.618637
1655.961655,1000,656.996781
2153.250203,1000,659.649816
2438.044184,1000,661.018576
2520.194486,1000,663.822217
2570.829565,1000,665.192899
1419.234314,1000,667.878892
1726.164161,1000,669.256351
2604.990444,1000,672.076769
2363.767447,1000,673.455251
1892.009829,1000,676.155388
2615.708194,1000,677.52115
2583.890343,1000,680.406289
2521.852609,1000,681.774686
2596.028315,1000,684.429248
2466.734126,1000,685.793649
2531.935328,1000,688.559131
1843.648932,1000,689.935245
2583.012028,1000,692.657307
1972.675793,1000,694.061717
2040.355199,1000,695.100058
2605.989205,1000,696.971627
2641.975306,1000,698.008837
2634.947708,1000,700.204551
2709.21711,1000,701.557166
2579.366641,1000,704.109634
2543.39016,1000,705.469294
2651.413395,1000,707.976741
2644.936571,1000,709.335589
2688.893675,1000,711.551636
2738.8648,1000,712.515715
2656.392275,1000,714.303648
2467.661466,1000,715.250274
2754.919766,1000,717.197418
2363.164885,1000,718.146964
2497.439036,1000,719.916102
2644.752427,1000,720.848928
2791.442376,1000,722.756691
2737.370206,1000,723.700577
2706.771056,1000,725.496873
2769.490148,1000,726.442879
2542.001663,1000,728.344213
1194.677984,1000,729.281237
1489.109738,1000,731.096863
2660.240399,1000,732.072454
2519.210935,1000,734.062821
2291.885525,1000,735.082982
2709.024389,1000,736.976401
2756.631135,1000,737.930313
2087.249487,1000,739.901391
2702.087286,1000,740.870268
2786.924419,1000,742.721075
2080.547671,1000,743.678627
1379.809118,1000,745.713284
2753.252154,1000,746.671549
2704.873905,1000,748.473597
2361.010482,1000,749.409759
2877.620261,1000,751.302016
2811.599708,1000,752.234637
2262.634679,1000,754.005246
2737.952694,1000,754.94216
1231.836414,1000,756.820664
2701.289443,1000,757.759678
1886.965955,1000,758.698835
2654.348487,1000,760.460994
2787.093849,1000,761.442403
2783.553726,1000,763.544339
2692.242782,1000,764.532604
2818.971832,1000,766.393302
2473.724448,1000,767.412042
1453.03712,1000,769.453956
2845.050929,1000,770.442194
2925.18334,1000,772.45318
1799.808834,1000,773.539876
2967.809609,1000,775.553756
2988.380497,1000,776.631206
2939.042448,1000,778.883154
2930.923375,1000,780.120814
2884.170814,1000,782.216224
2943.510979,1000,783.320718
2923.378398,1000,785.170072
1973.652417,1000,786.105329
2993.099127,1000,788.382741
1745.806106,1000,789.555295
1598.079539,1000,791.438582
1841.421254,1000,792.42729
2906.28922,1000,794.482261
3003.146034,1000,795.476874
3055.065891,1000,797.519015
2958.958273,1000,798.64935
3082.166986,1000,800.807964
2628.81648,1000,801.884647
2165.811445,1000,803.814486
2953.767495,1000,804.995877
2993.909383,1000,807.137787
3035.69931,1000,808.285713
3064.594866,1000,810.478491
2390.78796,1000,811.57709
2987.842424,1000,813.737361
1554.433465,1000,814.701948
2354.637618,1000,816.575486
3072.524971,1000,817.617058
3067.15359,1000,819.595324
1641.018003,1000,820.572129
1272.172399,1000,822.500307
2946.325798,1000,823.484497
2205.369035,1000,824.455937
2953.181306,1000,826.42813
3013.913111,1000,827.386382
1595.803968,1000,829.301869
3086.552961,1000,830.270586
2302.313609,1000,832.190569
3147.336175,1000,833.142363
3028.645554,1000,834.957168
1799.60175,1000,835.918949
1310.326248,1000,837.903638
3105.322798,1000,838.904914
2839.040627,1000,840.939912
3193.745492,1000,841.914711
3084.849937,1000,843.823764
1547.357534,1000,844.76469
1608.009499,1000,846.555964
3113.5299,1000,847.497212
3049.345966,1000,849.397948
3044.557594,1000,850.338857
2341.455394,1000,852.136174
3082.188878,1000,853.074597
1915.872179,1000,855.017668
3145.736759,1000,855.964688
2989.934349,1000,857.766438
2988.640144,1000,858.714169
3120.446598,1000,860.632843
3067.378592,1000,861.582118
3107.64167,1000,863.382818
2944.370862,1000,864.329095
3034.582546,1000,866.243
3023.994273,1000,867.18743
2629.804295,1000,868.993644
3053.302109,1000,869.948127
2081.926678,1000,871.878406
2966.489901,1000,872.819419
3036.095171,1000,874.613402
3133.611838,1000,875.549377
3070.110306,1000,877.456786
3148.846806,1000,878.479733
3011.704093,1000,880.302215
3047.173883,1000,881.252288
3030.670974,1000,882.257309
3029.557156,1000,884.16449
1830.227446,1000,885.117028
3159.156921,1000,886.927898
3156.962986,1000,887.868181
2998.87808,1000,889.80178
3064.03489,1000,890.756345
3097.018212,1000,892.570541
3067.611924,1000,893.521156
3137.903906,1000,895.452755
3138.734756,1000,896.410874
3069.624872,1000,898.242444
3107.785985,1000,899.192699
1071.766902,1000,901.139903
3137.679362,1000,902.094923
3085.410998,1000,903.906411
3094.903026,1000,904.855842
3182.134449,1000,906.798394
3160.28472,1000,907.740952
3034.439017,1000,909.556648
3104.785672,1000,910.497224
3142.745422,1000,912.425442
3109.310434,1000,913.368592
3103.145987,1000,915.194287
3173.788556,1000,916.146607
3127.338831,1000,918.113209
3063.650714,1000,919.065921
3123.206114,1000,920.893758
1452.347351,1000,921.848013
3202.941905,1000,923.777466
3199.107295,1000,924.729356
3071.304058,1000,926.552025
3197.180443,1000,927.522214
3173.406257,1000,929.475409
3154.460965,1000,930.432857
3171.612367,1000,932.254103
3184.507633,1000,933.204657
3133.326534,1000,935.154667
3115.711645,1000,936.10892
3226.561319,1000,937.921794
3166.164334,1000,938.866939
3207.230701,1000,940.792537
3186.915654,1000,941.739064
3166.468578,1000,942.682144
1847.106018,1000,944.500032
3241.947325,1000,945.44115
3172.708123,1000,947.367959
3161.936037,1000,948.311273
